/m/07yv9	1007002	vehicle
/m/0jjw	757499	art
/m/0c9ph5	723262	flower
/m/01g317	645689	person
/m/05s2s	574895	plant
/m/07j7r	571348	tree
/m/09g5pq	463801	people
/m/02wbm	456241	food
/m/0jbk	435075	animal
/m/06npx	432137	sea
/m/01g6gs	384532	black-and-white
/m/016nqd	384355	shape
/m/09t49	382878	leaf
/m/06ntj	375474	sports
/m/02cqfm	375032	close-up
/m/03d49p1	373568	monochrome photography
/m/01mwkf	370968	monochrome
/m/01v728	351268	land plant
/m/03bmqb	345984	flora
/m/036qh8	345694	produce
/m/03nfmq	341475	architecture
/m/01x314	340014	facade
/m/035qhg	338649	fauna
/m/0cgh4	336640	building
/m/04sjm	335740	flowering plant
/m/0k4j	330722	automobile
/m/083vt	329275	wood
/m/05h0n	322584	nature
/m/04k84	321028	light
/m/019sc6	319811	lighting
/m/01prls	314627	land vehicle
/m/01n32	313978	city
/m/02cwm	309873	design
/m/05wkw	309838	photography
/m/039jbq	308703	urban area
/m/01bwr	305162	botany
/m/0krfg	300079	meal
/m/01sdr	296520	color
/m/03rbf6	296426	macro photography
/m/09qqq	292098	wall
/m/02l215	291295	reflection
/m/07bsy	285700	transport
/m/06z0n	284058	sunlight
/m/01kyr8	283238	darkness
/m/038hg	281779	green
/m/01bqvp	281264	sky
/m/01lxd	279838	coast
/m/01l7t2	277826	downtown
/m/088fh	274593	yellow
/m/05_5t0l	274313	landmark
/m/019sc	274055	black
/m/09d_r	269325	mountain
/m/04mx32	268800	evening
/m/0djmp	265803	ancient history
/m/06gfj	264407	road
/m/02ht342	264039	automobile make
/m/02rfdq	263695	interior design
/m/01cd9	258883	brand
/m/01d74z	258112	night
/m/01c8br	256480	street
/m/02hnx9	255581	woody plant
/m/09686	254474	vertebrate
/m/01l0y0	253998	material
/m/0csby	252956	cloud
/m/0d1n2	251813	horizon
/m/02_ktj	251752	morning
/m/02nfxt	249830	residential area
/m/02csf	241292	drawing
/m/01g5v	240680	blue
/m/0fpdgl	240212	human settlement
/m/01ctry	240041	atmosphere of earth
/m/03gq5hm	238122	font
/m/025rw19	237166	iron
/m/0b5gs	231307	branch
/m/0dx1j	229237	town
/m/03jm5	226042	house
/m/0h8ls87	224551	automotive exterior
/m/068jd	223097	photograph
/m/083jv	222640	white
/m/09j2d	222553	clothing
/m/01280g	221988	wildlife
/m/034z7h	220343	cityscape
/m/0180xr	220086	neighbourhood
/m/08t9c_	218909	grass
/m/02q08p0	216197	dish
/m/01cbzq	215170	rock
/m/01kr8f	214892	illustration
/m/02fm9k	214135	shore
/m/01b3l7	213805	dusk
/m/038t8_	211655	estate
/m/025s3q0	210318	landscape
/m/01f4td	209192	rural area
/m/01l0mw	207897	home
/m/017kvv	207871	infrastructure
/m/04rky	207254	mammal
/m/03scnj	207254	line
/m/07s6nbt	207230	text
/m/07pw27b	206020	atmospheric phenomenon
/m/04_5hy	205507	stage
/m/06fvc	204707	red
/m/017m8l	198921	waterway
/m/06_dn	196958	snow
/m/0754v	194130	season
/m/0n68_	193938	structure
/m/0134l	193405	autumn
/m/03qtwd	191825	crowd
/m/011s0	191387	advertising
/m/01zbnw	191307	screenshot
/m/0bl0l	189289	garden
/m/0838f	189271	water
/m/07glzq	188740	sketch
/m/02py09	188654	natural environment
/m/05kq4	188381	ocean
/m/01gq53	188202	performance
/m/02mhj	186985	ecosystem
/m/043rvww	186818	geographical feature
/m/01ykh	185410	cuisine
/m/05fblh	183853	habitat
/m/09dv7	182187	soil
/m/03ktm1	181708	body of water
/m/0ytgt	181191	child
/m/06ht1	180649	room
/m/01n5jq	179542	poster
/m/04ggh49	179289	bay
/m/04_5sg	176401	hill
/m/086mh	176220	winter
/m/02zr8	175195	forest
/m/05wrt	175044	property
/m/0k65p	174881	hand
/m/06cnp	174791	river
/m/068hy	174475	pet
/m/09jwl	174219	musician
/m/0jg24	173784	image
/m/01fdzj	173492	tower
/m/083wq	172488	wheel
/m/0866r	171942	weather
/m/0d4v4	171217	window
/m/02jjt	168502	entertainment
/m/023bbt	168025	wilderness
/m/01dv4h	167492	portrait
/m/02nvjx	166174	place of worship
/m/04rlf	166091	music
/m/01l56l	164968	landform
/m/025tn5c	162590	terrain
/m/0b3yr	160647	beach
/m/05qjc	160099	performing arts
/m/015lz1	159883	singing
/m/06msq	159861	sculpture
/m/02ljgl	159649	monument
/m/08g_yr	159403	temple
/m/0hnc1	156848	woodland
/m/0hwky	156122	pattern
/m/01b2w5	154840	sunset
/m/01b3kg	154468	dawn
/m/0gqbt	153081	shrub
/m/0b_fd	152749	sense
/m/0bmgjqz	151265	sport venue
/g/11jxkqbpp	150353	mountainous landforms
/m/04hgtk	150205	head
/m/013y0j	149791	organ
/m/01jwgf	148562	product
/m/01txr2	148431	spring
/m/083s2	147429	wing
/m/0l7_8	146435	floor
/m/07bx10	143728	academic conference
/m/016q19	143396	petal
/m/036hv	143131	geology
/m/02jwqh	143056	vacation
/m/04wxr	143035	mountain range
/m/05zdp	142828	public transport
/m/0138tl	141232	toy
/m/04h4w	140675	lake
/m/04yx4	140163	man
/m/019cfy	140142	stadium
/m/02mwzg	140047	plateau
/m/025st_8	138771	meadow
/m/015p6	138718	bird
/m/0hr5k	137922	festival
/m/01c34b	136926	flooring
/m/0ds4x	135935	hairstyle
/m/01qls	134736	community
/m/01fklc	134697	pink
/m/02p0sll	133971	wave
/m/079cl	133918	skyscraper
/m/01lcwm	132037	luxury vehicle
/m/01350r	130831	performance art
/m/01jddz	130262	concert
/m/0bkqqh	129436	signage
/m/0557q	127199	musical theatre
/m/02y3rj	126900	presentation
/m/03q69	126779	hair
/m/01v327	126273	lawn
/m/013_1c	125900	statue
/m/07bxq	125419	tourism
/m/014sv8	125418	eye
/m/033lpr	124704	audience
/m/032tl	124440	fashion
/m/0c_jw	124438	furniture
/m/099fz	122678	sand
/m/02qbl1m	121422	photo shoot
/m/0dzct	120502	face
/m/05qdh	120036	painting
/m/01b2q6	119548	sunrise
/m/0204fg	119524	skyline
/m/0355cw	118556	ridge
/m/081pkj	117734	event
/m/03f35r	117733	wildflower
/m/033j3c	116697	lane
/m/01vkl	116314	circle
/m/019jd	115226	boat
/m/01f43	115045	beauty
/m/0h8lhsd	113895	outdoor structure
/m/0k0pj	113334	nose
/m/03xxp	113074	invertebrate
/m/07sn5gn	111811	geological phenomenon
/m/01m0lg	111481	human positions
/m/01ctsf	111346	atmosphere
/m/012mq4	110110	sports car
/m/0brn2d	109346	field
/m/0jwzhtg	108991	carving
/m/06l8d	108861	restaurant
/m/06zsq	108604	sign
/m/01y3fy	107784	jungle
/m/07yxk	107226	valley
/m/02p0tk3	106565	human body
/m/068mqj	106461	automotive design
/m/0270h	106083	dessert
/m/09cynt	105318	convention
/m/0d1pc	104253	model
/m/0215n	103978	cartoon
/m/0jyfg	103720	glasses
/m/039jq	103690	glass
/m/0vlys	101435	tower block
/m/05fwb	101310	number
/m/017r8p	101094	pedestrian
/m/06bm2	101049	recreation
/m/06wtgq	100575	play
/m/01klb9	100518	plaza
/m/018vpr	100235	cliff
/m/021mp2	99986	sedan
/m/03nxtz	99954	cottage
/m/0dnr7	99903	textile
/m/07p82rh	98838	human action
/m/0250x	98292	costume
/m/021dfr	97369	youth
/m/05zppz	97348	male
/m/015r61	97110	modern art
/m/0j7ty	96568	blossom
/m/05b0n7k	96538	outdoor recreation
/m/0hm03	96410	trail
/m/093shy	96400	reservoir
/m/0h_m	96324	adventure
/m/02mnkq	96324	bumper
/m/07c1v	95471	technology
/m/0hz4q	95335	breakfast
/m/03vt0	95321	insect
/m/03c0bxg	94921	limb
/m/01ckgp	94615	interaction
/m/0bt9lr	93405	dog
/m/0271t	92969	drink
/m/015bv3	92318	document
/m/0166ls	91699	park
/m/0hkvx	91383	prairie
/m/0j_s4	91183	metropolitan area
/m/0fkrk	90791	grass family
/m/0pgl9	90252	tourist attraction
/m/039v1	89979	guitarist
/m/01ttd6	89145	plant stem
/m/09ggk	88728	purple
/m/0dpvm	88252	arch
/m/0hkf	87738	agriculture
/m/01b4q9	87040	social group
/m/05sm1	86674	plain
/m/04p25	86347	loch
/m/056mk	86180	metropolis
/m/06z04	85311	skin
/m/01rzcn	85147	watercraft
/m/01wb7	84705	church
/m/063km	84695	profession
/m/01w5c_	84394	aerial photography
/m/011l78	84338	team
/m/035r7c	82827	leg
/m/0f28m	82703	symmetry
/m/0750y	81551	suburb
/m/081rb	80807	writing
/m/0bpxlzj	80730	endurance sports
/m/0pvlz	80448	wetland
/m/0chml9	80194	portrait photography
/m/0ldpy	79917	adolescence
/m/01d40f	79648	dress
/m/03m9d0z	79302	wind
/m/049_3v	78475	yard
/m/03g3w	78251	history
/m/01z5f	78080	dog-like mammal
/m/0fzyg	78015	aviation
/m/0hr8	78015	asphalt
/m/0ds5b	77720	facial hair
/m/031bff	77488	window covering
/m/0hrcj2p	77296	backyard
/m/0k5j	77008	aircraft
/m/01k74n	76766	facial expression
/m/016c4t	76164	ceremony
/m/0ch75fj	75691	man made object
/m/016c68	75542	adult
/m/03d1rd	75459	ruins
/m/02q3d5	75285	memorial
/m/05r655	74916	girl
/m/019nj4	74880	smile
/m/01c7cq	74820	grassland
/m/0jfd5	74769	lunch
/m/01jm2n	74295	walkway
/m/0f4s2w	73706	vegetable
/m/06d4_	73626	race
/m/03bt1vf	73137	woman
/m/025qfg	72928	antique car
/m/01bgsw	72819	toddler
/m/0199g	72507	bicycle
/m/02zsn	72485	female
/m/01wkk9	71857	town square
/m/080byt0	71355	cape
/m/09x0r	71315	speech
/m/02pkb8	71302	lady
/m/02jfc	71049	education
/m/0f0q9	71003	village
/m/02tjx	70381	emotion
/m/083mg	70354	walking
/m/015kr	69465	bridge
/m/05zp8	69274	palace
/m/0173tc	68999	chapel
/m/01c4rd	68320	beak
/m/01bl7v	67890	boy
/m/03m4wn	67780	boating
/m/034srq	67762	wind wave
/m/01445t	67735	athlete
/m/02swz_	67399	compact car
/m/029zz6	65806	display device
/m/01540	65552	biology
/m/0184rb	65135	pond
/m/01h6rj	64261	military
/m/05y5lj	63952	sports equipment
/m/09q2t	63565	brown
/m/0cfs8	63325	cathedral
/m/06hyd	63317	roof
/m/01515d	63055	flight
/m/02xwb	62708	fruit
/m/0463sg	62469	fashion accessory
/m/0cmf2	62411	airplane
/m/0cfkj	62159	monastery
/m/06m_p	61809	sun
/m/0294jb	61774	blond
/m/090j23	61610	water feature
/m/02mf1n	61501	gadget
/m/04scj	61448	meat
/m/03gfsp	61421	ceiling
/m/0d8cn	61290	rainforest
/m/02pyg	61181	extreme sport
/m/04rd7	60995	mural
/m/09j5n	60794	footwear
/m/015c4z	60785	sitting
/m/09dhj	60767	family
/m/0dkw5	60298	machine
/m/0j6m2	59953	stream
/m/020m7t	59641	ball game
/m/01vk9q	59596	track
/m/012mj	59479	alcoholic beverage
/m/02vzx9	59167	player
/m/0g8p9	59135	farm
/m/014f__	58478	supercar
/m/016z4k	58220	singer-songwriter
/m/03x045	58202	team sport
/m/0521dbh	57147	texture
/m/03psdn	56948	mast
/m/09cx8	56390	finger
/m/0dzf4	56204	arm
/m/01xq49	56159	vintage car
/m/023907r	55759	real estate
/m/03k5cs	55605	formation
/m/01qkbx	55541	professional
/m/01k0mv	55204	road surface
/m/01gd91	54677	pasture
/m/01yrx	54640	cat
/m/06z37_	54031	picture frame
/m/0gbbt	53569	bassist
/m/013vs	53371	afterglow
/g/11k2xz7mr	52984	meteorological phenomenon
/m/0342h	52957	guitar
/m/0dfbw	52813	racing
/m/06mg_j	52585	rock concert
/m/01r1z5	52391	asian food
/m/012f08	52223	motor vehicle
/m/026yq0z	51805	demonstration
/m/01lqfm	51522	public space
/m/01c791	51520	freezing
/m/01h6cb	51466	meeting
/m/0pd7	51388	army
/m/020ys5	51373	condominium
/m/02v0m2	50952	diagram
/m/0jnvp	50783	infant
/m/0cz_0	50696	highway
/m/03vtj	50596	ice
/m/04stdlw	50344	competition event
/m/018lrm	50143	arena
/m/099md	50090	soldier
/m/067408	49906	album cover
/m/013m1	49855	air force
/m/0283dt1	49820	mouth
/m/012sbd	49618	tournament
/m/07jdr	49504	train
/m/01h8n0	49498	conversation
/m/02bbq	49435	day
/m/0307l	48867	cat-like mammal
/m/06q74	48576	ship
/m/0cjvf	47885	perching bird
/m/025s53m	47853	rolling stock
/m/0280nh	47798	fell
/m/01r_pn	47619	race track
/m/01sg9l	47404	nightclub
/m/02vx4	47291	football
/m/03xwlw	47179	endurance
/m/03bt1gh	46975	games
/m/0dv34	46932	baking
/m/01sgl	46275	cycling
/m/0jqb	46054	annual plant
/m/02309j	45712	wadi
/m/026bk	45385	dance
/m/07k6w8	45385	small to medium-sized cats
/m/04_fs	45245	muscle
/m/0lcd	45131	alps
/m/03gq1	44838	herb
/m/01l7qd	44735	whiskers
/m/020wcz	44712	mountain pass
/m/031hrg	44588	lecture
/m/01bq8v	44582	troop
/m/03233l	44567	seminar
/m/01jnvt	44534	badlands
/m/0c_6z	44240	synagogue
/m/02xh1	44065	film noir
/m/03218s	43789	dock
/m/0388sn	43749	summit
/m/014dsx	42992	travel
/m/02hcw1	42918	floristry
/m/0541p	42896	multimedia
/m/0191f8	42867	learning
/m/0lhr	42047	arecales
/m/06j11d	42000	performance car
/m/0zkm	41963	arthropod
/m/0cx45	41942	temple
/m/0f1tz	41841	calligraphy
/m/09y4pm	41537	market
/m/0m9cj	41428	banner
/m/0ncqpsr	41416	race car
/m/02w08	41263	flavor
/m/050vn	41165	marine biology
/m/0_mjp	40831	mountain bike
/m/05c0n6k	40446	label
/m/034wh	40310	graffiti
/m/0bs7_0t	40284	electronic device
/m/033rq4	39872	street light
/m/06d_3	39708	rail transport
/m/0crtnw	39705	executive car
/m/052lwg6	39672	baked goods
/m/03w43x	39599	computer wallpaper
/m/0kw6d	39409	driving
/m/01g0g	39357	brick
/m/03f6tq	39171	living room
/m/0ds99lh	39080	fun
/m/04bcr3	38831	table
/m/0grl_	38599	chã¢teau
/m/04szw	38453	musical instrument
/m/02pvbb	38071	mansion
/m/01_m7	37968	column
/m/08jpwt	37861	light fixture
/m/088l6h	37600	family car
/m/05fc9mj	37475	christmas decoration
/m/01vq3	37442	christmas
/m/07s3m	37076	tours
/m/03htg	37042	harbor
/m/012qdp	36987	military officer
/m/0df8xq	36978	nonbuilding structure
/m/02ksmb	36828	brown hair
/m/02cwf_	36597	shrine
/m/02dkrm	36566	resort
/m/033kf	36454	frost
/m/01fnns	36289	vegetation
/m/0h8jxfl	36192	vision care
/m/019w6h	36153	physical exercise
/m/02jf28	36121	fair
/m/0gkxy13	36066	handwriting
/m/012h24	35990	comics
/m/02tcwp	35986	trunk
/m/01pvk	35932	canal
/m/019qw9	35873	convertible
/m/089v3	35735	zoo
/m/07yr8h	35721	historic site
/m/09l9f	35578	carnival
/m/02mm_	35527	energy
/m/01nz0z	35495	bar
/m/01nblt	35232	apartment
/m/014yck	35139	aircraft engine
/m/01lwf0	35098	alley
/m/0hlzt	34928	deciduous
/m/010jjr	34848	amusement park
/m/01nd_n	34789	protest
/m/04n7gmg	34774	senior citizen
/m/01jb4	34705	biome
/m/02pd__z	34602	long hair
/m/01d9ll	34318	astronomical object
/m/0l5r	34144	daisy family
/m/01bqwh	34136	mist
/m/011_f4	34111	string instrument
/m/05229	34065	musical ensemble
/m/0gl2ny2	34057	football player
/m/02wtjj	33610	stone carving
/m/081hv	33582	wedding
/m/02mrp	33520	electronics
/m/0191_7	33491	retail-store
/m/0c02pp7	33217	athletics
/m/0gg8brk	33161	water bird
/m/09lbv	32980	drummer
/m/02hnl	32972	drums
/m/02dgv	32781	door
/m/04shl0	32405	distilled beverage
/m/03y_qy	32329	auto show
/m/0ltfs	32138	bride
/m/0263lr1	32094	crop
/m/05_4_	32086	party
/m/03hs7k	32068	cycle sport
/m/0ch_cf	31950	fish
/m/04h5c	31923	locomotive
/m/04jph85	31526	street sign
/m/01sfb5	31499	underwater
/m/0k2n5	31177	daylighting
/m/0vg8	30858	airline
/m/01p468	30767	cove
/m/0f85g	30762	basilica
/m/027x7n	30674	physical fitness
/m/01jfm_	30560	vehicle registration plate
/m/0kpmf	30516	dog breed
/m/08y7p8	30448	abdomen
/m/06h7j	30424	running
/m/04_sv	30270	motorcycle
/m/02l5zk	29888	duathlon
/m/01ww8y	29757	snack food
/m/03cjrt	29753	highland
/m/01vw0_	29550	grave
/m/03h5wy	29544	channel
/m/0jffp	29472	dinner
/m/07pbfj	29456	fish
/m/0d_2m	29252	moths and butterflies
/m/02nnps	29115	relief
/m/01bjv	29076	bus
/m/047vmg8	29071	rim
/m/0fx80y	29005	plucked string instruments
/m/02qm2x	29003	icing
/m/015h_t	28933	beard
/m/0369ss	28926	city car
/m/0404d	28893	jewellery
/m/07r04	28818	truck
/m/08t0vy	28686	individual sports
/m/01czv3	28557	fortification
/m/016nsr	28305	marsh
/m/04qgp	28277	liqueur
/m/0jc_p	27804	orange
/m/01h_1n	27664	playground
/m/02lts	27637	electricity
/m/0f45l	27444	steppe
/m/0ctrp	27412	sport utility vehicle
/m/0d7s3w	27363	puppy
/m/0fq22vb	27297	exhibition
/m/01cs_p	27120	marina
/m/020g49	27097	hardwood
/m/035y33	26970	official
/m/01c6yl	26802	spire
/m/01g50p	26683	railroad car
/m/02s3y	26510	horse-like mammal
/m/0d8lm	26417	string instrument
/m/0j24d_1	26401	personal computer hardware
/m/012ww9	26248	archaeological site
/m/0ltv	26221	auto racing
/m/01xsb3	26118	classic car
/m/09rgp	25832	road bicycle
/m/07djv	25621	tradition
/m/04g3r	25585	leisure
/m/01s8fx	25485	news conference
/m/03qsdpk	25428	theatre
/m/03v7tf	25326	baseball field
/m/015y8h	25318	jet aircraft
/m/06pg22	25193	snapshot
/m/037rzs	25174	headquarters
/m/01c7d3	25099	savanna
/m/016g8_	24945	tarmac
/m/0d5gx	24703	castle
/m/011yvr	24476	plantation
/m/0lf0n	24427	courtyard
/m/06bt6	24396	reptile
/m/09l65	24327	singer
/m/01pbjy	24215	military police
/m/016nqt	24186	twig
/m/04dr76w	24185	bottle
/m/017rtb	24115	panorama
/m/01ft8k	24086	shadow
/m/08863x	24061	bird's-eye view
/m/07vwy6	24060	street art
/m/06pj2k	23943	lip
/m/079bkr	23940	mode of transport
/m/0hjzp	23821	kitten
/m/039l3v	23735	auditorium
/m/06gl1	23513	rapid
/m/0by0z	23494	fjord
/m/047vlmn	23434	outerwear
/m/01599	23361	beer
/m/02h66g5	23315	military person
/m/01y8xw	23222	villa
/m/04hyxm	23057	classroom
/m/0bpm4bq	23006	bicycle racing
/m/0p1c1	22999	port
/m/03ctrlg	22943	vendor
/m/039xj_	22917	ear
/m/026t6	22885	drum
/m/0j2kx	22847	waterfall
/m/0h9mv	22841	tire
/m/0410tth	22759	motorsport
/m/0dhz0	22739	airliner
/m/012v4j	22621	hiking
/m/04rjz	22564	middle ages
/m/07_lq	22399	vegetarian food
/m/05wgwh	22350	sweetness
/m/02w3hl	22237	award
/m/02fhdf	22158	water sport
/m/0b_rs	22113	swimming pool
/m/04ffcj	22104	lilac
/m/02wg8	22027	tackle
/m/07b9p1	22026	commemorative plaque
/m/0fszt	22002	cake
/m/016br2	21886	dome
/m/0f5lx	21835	military aircraft
/m/03vnt4	21794	mid-size car
/m/05pd6	21697	orchestra
/m/04zhd	21574	mythology
/m/0py27	21554	train station
/m/0g2z8	21553	fog
/m/0btp2	21546	traffic
/m/01g81	21546	blizzard
/m/01cv4r	21485	temperate coniferous forest
/m/0cb0xm	21413	passenger
/m/01lrl	21411	carnivoran
/m/03hrb5	21352	racing bicycle
/m/0jxy	21299	anime
/m/03hr1p	21145	road cycling
/m/0ql23	21092	pollinator
/m/0b4zhm	21064	nectar
/m/09qf5	20977	winter sport
/m/01f5gx	20926	eating
/m/01d1dj	20882	coupã©
/m/03vntj	20764	full-size car
/m/09ddx	20555	duck
/m/0cyf8	20491	butterfly
/m/03thgk	20464	silhouette
/m/03y3sg	20217	boardwalk
/m/03xxq7	20185	haze
/m/040n1z	20169	off-roading
/m/03k3r	20102	horse
/m/042g2h	20094	old-growth forest
/m/02p1xh	20054	marching
/m/056ks2	20052	watercraft rowing
/m/0bby24z	20047	moustache
/m/051rmm	20026	steeple
/m/0ds4250	20010	groom
/m/0cnfpz	19923	road trip
/m/0hlzc	19879	evergreen
/m/0fc1fy	19765	black hair
/m/0ddnl	19754	ferry
/m/06rrc	19738	shoe
/m/083kb	19673	weapon
